172870330,E28,17120598,Medical Incident,10/14/2017,10/13/2017,Code 2 Transport,10/14/2017 02:26:53 AM,1300 Block of GRANT AVE,San Francisco,94133,B01,28,1266,C,3,3,false,Potentially Life-Threatening,1,ENGINE,1,1,3,North Beach,"(37.799248753850385, -122.4072324835098)",172870330-E28,3.2666667
172870380,KM07,17120609,Medical Incident,10/14/2017,10/13/2017,Code 2 Transport,10/14/2017 03:52:09 AM,500 Block of 5TH ST,San Francisco,94107,B03,08,2242,3,E,3,false,Potentially Life-Threatening,1,PRIVATE,3,3,6,South of Market,"(37.77762423892872, -122.39998111124002)",172870380-KM07,2.7166667
172871169,E25,17120681,Outside Fire,10/14/2017,10/14/2017,Fire,10/14/2017 10:07:31 AM,KIRKWOOD AV/PHELPS ST,San Francisco,94124,B10,25,6467,3,3,3,false,Fire,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.73922797842788, -122.3918306704255)",172871169-E25,4.3166666
172871233,RS2,17120687,Structure Fire,10/14/2017,10/14/2017,No Merit,10/14/2017 10:20:24 AM,1500 Block of SUTTER ST,San Francisco,94109,B04,38,3324,3,3,3,false,Alarm,1,RESCUE SQUAD,13,4,5,Pacific Heights,"(37.78708178866631, -122.4258678201407)",172871233-RS2,2.7166667
172871276,E06,17120690,Alarms,10/14/2017,10/14/2017,Fire,10/14/2017 10:40:43 AM,700 Block of CLAYTON ST,San Francisco,94117,B05,12,4525,3,3,3,true,Alarm,1,ENGINE,2,5,5,Haight Ashbury,"(37.76792693224338, -122.44826973421503)",172871276-E06,4.25
172871321,T03,17120695,Medical Incident,10/14/2017,10/14/2017,Code 2 Transport,10/14/2017 10:54:24 AM,300 Block of TURK ST,San Francisco,94102,B02,03,1554,3,3,3,false,Potentially Life-Threatening,1,TRUCK,2,2,6,Tenderloin,"(37.78274397076997, -122.4148848127809)",172871321-T03,2.3666666
172871337,AM06,17120698,Medical Incident,10/14/2017,10/14/2017,No Merit,10/14/2017 10:59:49 AM,200 Block of WOODSIDE AVE,San Francisco,94131,B08,39,8645,3,3,3,false,Non Life-threatening,1,PRIVATE,1,8,7,Twin Peaks,"(37.7459562953856, -122.45423990761294)",172871337-AM06,2.4833333
172871491,T12,17120719,Alarms,10/14/2017,10/14/2017,Fire,10/14/2017 12:03:31 PM,500 Block of PARNASSUS AVE,San Francisco,94131,B05,12,7323,3,3,3,false,Alarm,1,TRUCK,2,5,7,Inner Sunset,"(37.76331659698776, -122.4582059885873)",172871491-T12,2.5666666
172871590,E41,17120732,Medical Incident,10/14/2017,10/14/2017,Patient Declined Transport,10/14/2017 12:19:43 PM,700 Block of TAYLOR ST,San Francisco,94109,B01,41,1446,A,3,3,false,Potentially Life-Threatening,1,ENGINE,1,1,3,Nob Hill,"(37.78926494674558, -122.41204908537584)",172871590-E41,1.6333333
172871640,E02,17120735,Structure Fire,10/14/2017,10/14/2017,Fire,10/14/2017 12:28:48 PM,1600 Block of GREENWICH ST,San Francisco,94123,B04,16,3234,3,3,3,true,Alarm,1,ENGINE,2,4,2,Marina,"(37.80010600982322, -122.42722740325911)",172871640-E02,3.15
172871840,E31,17120760,Medical Incident,10/14/2017,10/14/2017,No Merit,10/14/2017 01:31:45 PM,8TH AV/FULTON ST,San Francisco,94122,B07,31,7132,2,2,2,false,Potentially Life-Threatening,1,ENGINE,1,7,1,Inner Richmond,"(37.7733982051293, -122.46588316080047)",172871840-E31,11.283334
172871866,B05,17120765,Outside Fire,10/14/2017,10/14/2017,Fire,10/14/2017 02:00:56 PM,FULTON ST/STANYAN ST,San Francisco,94122,B05,21,4542,3,3,3,false,Fire,1,CHIEF,1,7,1,Lone Mountain/USF,"(37.77475548361031, -122.45468264575275)",172871866-B05,2.6333334
172872196,E51,17120801,Medical Incident,10/14/2017,10/14/2017,Code 2 Transport,10/14/2017 03:44:36 PM,2300 Block of LOMBARD ST,San Francisco,94123,B04,16,4115,2,2,2,true,Potentially Life-Threatening,1,ENGINE,1,4,2,Marina,"(37.79920486146206, -122.44013246476491)",172872196-E51,4.4166665
172872308,79,17120812,Medical Incident,10/14/2017,10/14/2017,Code 2 Transport,10/14/2017 04:33:53 PM,1500 Block of SUTTER ST,San Francisco,94109,B04,38,3324,2,3,3,true,Potentially Life-Threatening,1,MEDIC,2,4,5,Pacific Heights,"(37.78708178866631, -122.4258678201407)",172872308-79,4.65
172872646,KM12,17120846,Medical Incident,10/14/2017,10/14/2017,Code 2 Transport,10/14/2017 06:00:44 PM,300 Block of SAN MARCOS AVE,San Francisco,94116,B08,39,8623,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,8,7,West of Twin Peaks,"(37.74638596673225, -122.46644306913096)",172872646-KM12,2.5166667
172872679,60,17120849,Medical Incident,10/14/2017,10/14/2017,Code 2 Transport,10/14/2017 05:57:51 PM,POST ST/HYDE ST,San Francisco,94109,B04,03,1641,2,2,2,true,Non Life-threatening,1,MEDIC,2,4,3,Nob Hill,"(37.78724521033531, -122.41663869807034)",172872679-60,3.35
172872900,B05,17120873,Alarms,10/14/2017,10/14/2017,Fire,10/14/2017 05:58:08 PM,1500 Block of OFARRELL ST,San Francisco,94115,B04,05,3514,3,3,3,false,Alarm,1,CHIEF,2,4,5,Western Addition,"(37.78349721191333, -122.43060332388872)",172872900-B05,1.7333333
172872900,E38,17120873,Alarms,10/14/2017,10/14/2017,Fire,10/14/2017 05:58:08 PM,1500 Block of OFARRELL ST,San Francisco,94115,B04,05,3514,3,3,3,true,Alarm,1,ENGINE,1,4,5,Western Addition,"(37.78349721191333, -122.43060332388872)",172872900-E38,1.1333333
172872945,B03,17120875,Gas Leak (Natural and LP Gases),10/14/2017,10/14/2017,Fire,10/14/2017 05:58:02 PM,300 Block of 3RD ST,San Francisco,94107,B03,01,2176,3,3,3,false,Alarm,1,CHIEF,3,3,6,Financial District/South Beach,"(37.78343017031761, -122.39838759179821)",172872945-B03,5.2
172873027,79,17120882,Medical Incident,10/14/2017,10/14/2017,Code 2 Transport,10/14/2017 07:05:56 PM,19TH ST/ALABAMA ST,San Francisco,94110,B06,07,5432,B,2,2,true,Non Life-threatening,1,MEDIC,1,6,9,Mission,"(37.76036964721804, -122.41192658639146)",172873027-79,0.31666666
172873091,RC3,17120887,Medical Incident,10/14/2017,10/14/2017,Medical Examiner,10/14/2017 06:46:46 PM,3400 Block of MISSION ST,San Francisco,94110,B06,32,5626,3,E,3,true,Potentially Life-Threatening,1,RESCUE CAPTAIN,2,6,9,Bernal Heights,"(37.741419043576045, -122.42266504778729)",172873091-RC3,7.1
172873355,E06,17120909,Medical Incident,10/14/2017,10/14/2017,Code 2 Transport,10/14/2017 07:41:16 PM,4100 Block of 20TH ST,San Francisco,94114,B06,06,5443,2,E,3,true,Potentially Life-Threatening,1,ENGINE,1,6,8,Castro/Upper Market,"(37.75784178840693, -122.4330428887024)",172873355-E06,3.7333333
172873383,55,17120915,Medical Incident,10/14/2017,10/14/2017,Code 2 Transport,10/14/2017 08:57:41 PM,100 Block of CAMERON WAY,San Francisco,94124,B10,17,6573,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,10,10,Bayview Hunters Point,"(37.720869240780196, -122.387247607197)",172873383-55,2.0333333
172873623,75,17120933,Medical Incident,10/14/2017,10/14/2017,Code 3 Transport,10/14/2017 10:47:25 PM,ULLOA ST/LENOX WY,San Francisco,94127,B08,39,8611,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,8,7,West of Twin Peaks,"(37.741043564327505, -122.46612280221515)",172873623-75,2.3833334
172873646,B01,17120935,Alarms,10/14/2017,10/14/2017,Fire,10/14/2017 09:23:47 PM,400 Block of STOCKTON ST,San Francisco,94108,B01,13,1324,3,3,3,false,Alarm,1,CHIEF,2,1,3,Financial District/South Beach,"(37.78989301615824, -122.40711281520912)",172873646-B01,2.3666666
172874042,E38,17120966,Medical Incident,10/14/2017,10/14/2017,Code 2 Transport,10/14/2017 11:21:22 PM,1600 Block of PINE ST,San Francisco,94109,B04,38,3224,2,2,2,true,Non Life-threatening,1,ENGINE,2,4,2,Western Addition,"(37.789253365793925, -122.42294721544586)",172874042-E38,2.5
172874126,E06,17120977,Medical Incident,10/14/2017,10/14/2017,Unable to Locate,10/14/2017 11:32:58 PM,DUBOCE AV/VALENCIA ST,San Francisco,94103,B02,06,5126,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,2,9,Mission,"(37.769867698027674, -122.42236481914888)",172874126-E06,2.8333333
182850094,E04,18119467,Structure Fire,10/12/2018,10/11/2018,Fire,10/12/2018 12:58:30 AM,600 Block of CONNECTICUT ST,San Francisco,94107,B10,37,2523,3,3,3,false,Alarm,1,ENGINE,2,10,10,Potrero Hill,"(37.75868821723868, -122.39719506060521)",182850094-E04,2.9
182853384,70,18119753,Medical Incident,10/12/2018,10/12/2018,Code 2 Transport,10/12/2018 08:03:46 PM,0 Block of 9TH ST,San Francisco,94103,B02,36,2337,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,2,6,South of Market,"(37.776512815460684, -122.41496668570086)",182853384-70,1.0333333
182854037,E01,18119805,Medical Incident,10/12/2018,10/12/2018,Gone on Arrival,10/12/2018 10:58:41 PM,300 Block of 5TH ST,San Francisco,94107,B03,01,2244,2,2,2,true,Non Life-threatening,1,ENGINE,1,3,6,South of Market,"(37.78000802553335, -122.40316299423552)",182854037-E01,5.5666666
182860359,E38,18119884,Medical Incident,10/13/2018,10/12/2018,Code 2 Transport,10/13/2018 03:31:48 AM,1500 Block of SUTTER ST,San Francisco,94109,B04,38,3324,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,4,5,Pacific Heights,"(37.78708178866631, -122.4258678201407)",182860359-E38,3.3833334
181650081,KM07,18069745,Medical Incident,06/14/2018,06/13/2018,Code 2 Transport,06/14/2018 01:57:07 AM,600 Block of 25TH ST,San Francisco,94124,B10,25,2732,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,10,10,Potrero Hill,"(37.753085028033674, -122.3844035441172)",181650081-KM07,9.916667
181650120,59,18069749,Medical Incident,06/14/2018,06/13/2018,Code 2 Transport,06/14/2018 02:19:28 AM,500 Block of SOUTH VAN NESS AVE,San Francisco,94110,B02,07,5246,A,2,2,true,Potentially Life-Threatening,1,MEDIC,1,2,9,Mission,"(37.764373209666395, -122.41747849146803)",181650120-59,0.76666665
181650191,E35,18069760,Medical Incident,06/14/2018,06/13/2018,Code 2 Transport,06/14/2018 02:29:22 AM,0 Block of ESSEX ST,San Francisco,94105,B03,35,2136,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,3,6,Financial District/South Beach,"(37.78600482662267, -122.39507725880982)",181650191-E35,2.75
181650466,E28,18069793,Medical Incident,06/14/2018,06/13/2018,Code 2 Transport,06/14/2018 06:59:48 AM,300 Block of BAY ST,San Francisco,94133,B01,28,1425,3,3,3,false,Potentially Life-Threatening,1,ENGINE,1,1,3,North Beach,"(37.80577596711131, -122.41278788719522)",181650466-E28,4.616667
181650595,E15,18069805,Medical Incident,06/14/2018,06/13/2018,Code 2 Transport,06/14/2018 07:50:10 AM,1700 Block of OCEAN AVE,San Francisco,94112,B09,15,8456,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,9,7,West of Twin Peaks,"(37.72492895462317, -122.46069610378643)",181650595-E15,4.4666667
181650663,E38,18069809,Medical Incident,06/14/2018,06/13/2018,Code 3 Transport,06/14/2018 08:13:12 AM,1300 Block of ELLIS ST,San Francisco,94115,B02,05,3431,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,2,5,Western Addition,"(37.78263390830373, -122.42992597107734)",181650663-E38,3.3833334
181650663,KM03,18069809,Medical Incident,06/14/2018,06/13/2018,Code 3 Transport,06/14/2018 09:11:56 AM,1300 Block of ELLIS ST,San Francisco,94115,B02,05,3431,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,2,5,Western Addition,"(37.78263390830373, -122.42992597107734)",181650663-KM03,2.6166666
181650777,AM106,18069818,Medical Incident,06/14/2018,06/14/2018,Code 2 Transport,06/14/2018 10:06:54 AM,700 Block of KEARNY ST,San Francisco,94111,B01,13,1245,2,2,2,false,Non Life-threatening,1,PRIVATE,1,1,3,Chinatown,"(37.79510065280524, -122.40484784786695)",181650777-AM106,4.45
181650987,RC4,18069831,Medical Incident,06/14/2018,06/14/2018,Code 2 Transport,06/14/2018 09:34:38 AM,GENEVA AV/MUNICH ST,San Francisco,94112,B09,43,6173,3,3,3,true,Non Life-threatening,1,RESCUE CAPTAIN,1,9,11,Excelsior,"(37.7129143737281, -122.432857501565)",181650987-RC4,2.8
181651443,E03,18069864,Medical Incident,06/14/2018,06/14/2018,Code 2 Transport,06/14/2018 11:28:58 AM,PACIFIC AV/POLK ST,San Francisco,94109,B04,41,3125,3,3,3,true,Potentially Life-Threatening,1,ENGINE,3,4,3,Russian Hill,"(37.795027345481046, -122.42158275660566)",181651443-E03,3.45
181651604,72,18069875,Medical Incident,06/14/2018,06/14/2018,No Merit,06/14/2018 12:17:33 PM,400 Block of OFARRELL ST,San Francisco,94102,B01,03,1452,2,2,2,true,Non Life-threatening,1,MEDIC,1,3,6,Tenderloin,"(37.78578700513545, -122.41254776255968)",181651604-72,3.9666667
181651718,E36,18069891,Outside Fire,06/14/2018,06/14/2018,Fire,06/14/2018 12:41:41 PM,MINNA ST/7TH ST,San Francisco,94103,B02,01,2315,3,3,3,true,Fire,1,ENGINE,1,2,6,South of Market,"(37.77878537159577, -122.41040149505041)",181651718-E36,2.55
181651767,E03,18069893,Medical Incident,06/14/2018,06/14/2018,Code 2 Transport,06/14/2018 12:57:57 PM,LARKIN ST/GEARY ST,San Francisco,94109,B04,03,1556,2,2,2,true,Non Life-threatening,1,ENGINE,1,4,6,Tenderloin,"(37.78610103882032, -122.41808809882461)",181651767-E03,3.7333333
181651807,E03,18069898,Structure Fire,06/14/2018,06/14/2018,Fire,06/14/2018 01:03:13 PM,LEAVENWORTH ST/UNITED NATIONS PZ,San Francisco,94102,B02,36,1551,3,3,3,true,Alarm,1,ENGINE,1,2,6,Tenderloin,"(37.77999174018113, -122.41348740133851)",181651807-E03,1.9666667
181651948,AM102,18069909,Medical Incident,06/14/2018,06/14/2018,Unable to Locate,06/14/2018 01:51:59 PM,2ND ST/BRYANT ST,San Francisco,94107,B03,35,2151,2,2,2,false,Non Life-threatening,1,PRIVATE,1,3,6,Financial District/South Beach,"(37.78307785236183, -122.3936180774907)",181651948-AM102,4.4333334
181652120,E44,18069924,Traffic Collision,06/14/2018,06/14/2018,Gone on Arrival,06/14/2018 02:30:41 PM,6200 Block of 3RD ST,San Francisco,94124,B10,44,6544,2,2,2,true,Non Life-threatening,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.72138314617676, -122.39623447324794)",181652120-E44,4.75
181652262,93,18069937,Medical Incident,06/14/2018,06/14/2018,Code 2 Transport,06/14/2018 04:39:00 PM,1400 Block of SUTTER ST,San Francisco,94109,B04,03,3223,2,2,2,true,Potentially Life-Threatening,1,MEDIC,2,4,2,Western Addition,"(37.78718056428673, -122.42421433781833)",181652262-93,3.6833334
181652274,E08,18069939,Medical Incident,06/14/2018,06/14/2018,Other,06/14/2018 03:06:40 PM,7TH ST/STEVENSON ST,San Francisco,94103,B02,36,2316,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,2,6,South of Market,"(37.78000586806641, -122.4119334100893)",181652274-E08,0.06666667
181652477,E19,18069958,Medical Incident,06/14/2018,06/14/2018,Code 2 Transport,06/14/2018 04:16:23 PM,0 Block of CHUMASERO DR,San Francisco,94132,B08,33,8422,3,3,3,true,Non Life-threatening,1,ENGINE,1,8,7,Lakeshore,"(37.71331778444795, -122.47287586133902)",181652477-E19,3.7333333
181652601,T03,18069969,Medical Incident,06/14/2018,06/14/2018,Code 3 Transport,06/14/2018 04:36:41 PM,600 Block of OFARRELL ST,San Francisco,94109,B04,03,1544,3,3,3,false,Potentially Life-Threatening,1,TRUCK,1,2,6,Tenderloin,"(37.78543647986955, -122.41533612902022)",181652601-T03,3.5333333
181652617,77,18069972,Medical Incident,06/14/2018,06/14/2018,Code 2 Transport,06/14/2018 05:28:00 PM,800 Block of POTRERO AVE,San Francisco,94110,B10,07,2553,2,2,2,true,Non Life-threatening,1,MEDIC,1,10,10,Potrero Hill,"(37.75857196664459, -122.40672604501253)",181652617-77,2.3833334
181652701,KM02,18069978,Medical Incident,06/14/2018,06/14/2018,Code 2 Transport,06/14/2018 06:08:24 PM,0 Block of 6TH ST,San Francisco,94103,B03,01,2251,2,2,2,false,Potentially Life-Threatening,1,PRIVATE,1,3,6,South of Market,"(37.78114586125961, -122.40902604651616)",181652701-KM02,3.6166666
181652958,AM108,18069999,Medical Incident,06/14/2018,06/14/2018,SFPD,06/14/2018 06:29:46 PM,0 Block of DR CARLTON B GOODLETT PL,San Francisco,94102,B02,36,0381,C,2,2,false,Non Life-threatening,1,PRIVATE,1,2,6,Tenderloin,"(37.7793825808027, -122.41848437228396)",181652958-AM108,1.2666667
181653051,E14,18070009,Medical Incident,06/14/2018,06/14/2018,Patient Declined Transport,06/14/2018 06:17:11 PM,500 Block of 37TH AV,San Francisco,94121,B07,34,7255,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,7,1,Outer Richmond,"(37.77853862642583, -122.49759220973517)",181653051-E14,3.6166666
181653101,KM02,18070014,Medical Incident,06/14/2018,06/14/2018,Code 2 Transport,06/14/2018 07:44:07 PM,STEINER ST/GEARY BL,San Francisco,94115,B04,05,3623,A,2,2,false,Non Life-threatening,1,PRIVATE,1,4,5,Western Addition,"(37.78415186256272, -122.43456209901315)",181653101-KM02,3.5166667
181653188,54,18070025,Medical Incident,06/14/2018,06/14/2018,Patient Declined Transport,06/14/2018 06:54:39 PM,1500 Block of BROADWAY,San Francisco,94109,B04,41,3152,3,2,2,true,Non Life-threatening,1,MEDIC,2,4,3,Russian Hill,"(37.7958954987191, -122.42260151972266)",181653188-54,3.2833333
181653227,62,18070027,Medical Incident,06/14/2018,06/14/2018,Code 2 Transport,06/14/2018 07:46:04 PM,2200 Block of POWELL ST,San Francisco,94133,B01,28,0131,A,2,2,true,Non Life-threatening,1,MEDIC,1,1,3,North Beach,"(37.80558464386932, -122.41197266815442)",181653227-62,0.31666666
181653300,QRV1,18070036,Medical Incident,06/14/2018,06/14/2018,Code 2 Transport,06/14/2018 07:30:55 PM,900 Block of LARKIN ST,San Francisco,94109,B04,03,1641,3,3,3,true,Potentially Life-Threatening,1,SUPPORT,1,4,6,Tenderloin,"(37.78634191966678, -122.41806508200638)",181653300-QRV1,1.3166667
181653382,81,18070055,Medical Incident,06/14/2018,06/14/2018,Patient Declined Transport,06/14/2018 08:10:00 PM,200 Block of GUERRERO ST,San Francisco,94103,B02,06,5214,A,2,2,true,Non Life-threatening,1,MEDIC,1,2,8,Mission,"(37.766877028419074, -122.42418530242055)",181653382-81,1.6333333
181653481,E17,18070080,Alarms,06/14/2018,06/14/2018,Fire,06/14/2018 08:12:57 PM,1300 Block of QUESADA AVE,San Francisco,94124,B10,17,6571,3,3,3,true,Alarm,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.72959454730807, -122.38496344615837)",181653481-E17,3.85
181653635,T01,18070099,Structure Fire,06/14/2018,06/14/2018,Fire,06/14/2018 09:13:07 PM,300 Block of BEALE ST,San Francisco,94105,B03,35,2122,3,3,3,false,Alarm,1,TRUCK,2,3,6,Financial District/South Beach,"(37.788109658085844, -122.39190216528748)",181653635-T01,4.2166667
181653826,62,18070123,Medical Incident,06/14/2018,06/14/2018,Code 2 Transport,06/14/2018 11:15:38 PM,FILLMORE ST/ELLIS ST,San Francisco,94115,B05,05,3536,2,2,2,true,Potentially Life-Threatening,1,MEDIC,2,5,5,Western Addition,"(37.782349634278404, -122.43251538461159)",181653826-62,3.35
181653850,B04,18070126,Structure Fire,06/14/2018,06/14/2018,Fire,06/14/2018 10:21:45 PM,HYDE ST/PINE ST,San Francisco,94109,B04,41,1562,3,3,3,false,Alarm,1,CHIEF,3,4,3,Nob Hill,"(37.79004514042372, -122.41720480095934)",181653850-B04,2.7166667
181653872,52,18070131,Medical Incident,06/14/2018,06/14/2018,Code 2 Transport,06/14/2018 11:11:34 PM,600 Block of POLK ST,San Francisco,94102,B02,03,3114,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,2,6,Tenderloin,"(37.78264403568836, -122.41901915724246)",181653872-52,1.8333334
181653905,E41,18070136,Medical Incident,06/14/2018,06/14/2018,Code 2 Transport,06/14/2018 10:32:04 PM,300 Block of HYDE ST,San Francisco,94109,B02,03,1555,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,2,6,Tenderloin,"(37.78397351430186, -122.41604546565554)",181653905-E41,4.1833334
181654086,79,18070160,Medical Incident,06/14/2018,06/14/2018,Medical Examiner,06/15/2018 12:16:24 AM,600 Block of PINE ST,San Francisco,94108,B01,02,1325,3,3,3,true,Potentially Life-Threatening,1,MEDIC,1,1,3,Financial District/South Beach,"(37.7914523626926, -122.4065433000874)",181654086-79,2.7333333
172880007,75,17120996,Medical Incident,10/15/2017,10/14/2017,Patient Declined Transport,10/15/2017 12:15:49 AM,8TH ST/HARRISON ST,San Francisco,94103,B02,01,2322,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,2,6,South of Market,"(37.77375969978681, -122.40851633079461)",172880007-75,0.95
172880199,T04,17121015,Structure Fire,10/15/2017,10/14/2017,Fire,10/15/2017 01:16:59 AM,18TH ST/3RD ST,San Francisco,94107,B03,04,2466,3,3,3,false,Alarm,1,TRUCK,2,3,10,Potrero Hill,"(37.76304827993539, -122.38873799953201)",172880199-T04,2.6333334
172880239,E38,17121020,Medical Incident,10/15/2017,10/14/2017,Code 2 Transport,10/15/2017 01:51:51 AM,UNION ST/PIERCE ST,San Francisco,94123,B04,16,3655,B,3,3,true,Potentially Life-Threatening,1,ENGINE,1,4,2,Marina,"(37.7966704420728, -122.43877940221144)",172880239-E38,2.8833334
172880510,E08,17121047,Alarms,10/15/2017,10/14/2017,Fire,10/15/2017 04:04:23 AM,600 Block of BRANNAN ST,San Francisco,94107,B03,08,2256,3,3,3,true,Alarm,1,ENGINE,1,3,6,Mission Bay,"(37.77564966420802, -122.3998196924552)",172880510-E08,5.016667
172880712,AM04,17121073,Medical Incident,10/15/2017,10/14/2017,Medical Examiner,10/15/2017 07:45:11 AM,300 Block of SILVER AVE,San Francisco,94112,B09,32,6114,3,E,3,false,Potentially Life-Threatening,1,PRIVATE,2,9,11,Excelsior,"(37.72848944263902, -122.42999537572818)",172880712-AM04,2.7
172880774,62,17121081,Medical Incident,10/15/2017,10/14/2017,Code 2 Transport,10/15/2017 08:38:22 AM,300 Block of VIENNA ST,San Francisco,94112,B09,43,6155,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,9,11,Excelsior,"(37.722780411192815, -122.42860234594701)",172880774-62,1.7
172880774,E43,17121081,Medical Incident,10/15/2017,10/14/2017,Code 2 Transport,10/15/2017 07:31:55 AM,300 Block of VIENNA ST,San Francisco,94112,B09,43,6155,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,9,11,Excelsior,"(37.722780411192815, -122.42860234594701)",172880774-E43,2.5333333
172880868,E28,17121087,Medical Incident,10/15/2017,10/14/2017,Code 2 Transport,10/15/2017 08:34:44 AM,1000 Block of THE EMBARCADERO,San Francisco,94111,B01,28,0927,2,2,2,true,Non Life-threatening,1,ENGINE,1,1,3,Financial District/South Beach,"(37.80256751425192, -122.40038198099515)",172880868-E28,3.2
172881110,79,17121105,Medical Incident,10/15/2017,10/15/2017,Code 3 Transport,10/15/2017 09:44:27 AM,1700 Block of ELLIS ST,San Francisco,94115,B05,05,3644,2,2,2,true,Non Life-threatening,1,MEDIC,2,5,5,Western Addition,"(37.78199138899686, -122.43497678440704)",172881110-79,3.7166667
172881339,87,17121123,Medical Incident,10/15/2017,10/15/2017,Code 2 Transport,10/15/2017 10:34:17 AM,1300 Block of BROADWAY,San Francisco,94109,B01,41,1632,3,3,3,true,Potentially Life-Threatening,1,MEDIC,5,1,3,Russian Hill,"(37.79637038333085, -122.41935639101133)",172881339-87,3.05
172881421,B05,17121130,Alarms,10/15/2017,10/15/2017,Fire,10/15/2017 11:02:48 AM,1600 Block of HAYES ST,San Francisco,94117,B05,21,4351,3,3,3,false,Alarm,1,CHIEF,3,5,5,Lone Mountain/USF,"(37.774199923382795, -122.44356881504898)",172881421-B05,4.8333335
172881421,T10,17121130,Alarms,10/15/2017,10/15/2017,Fire,10/15/2017 11:01:22 AM,1600 Block of HAYES ST,San Francisco,94117,B05,21,4351,3,3,3,false,Alarm,1,TRUCK,2,5,5,Lone Mountain/USF,"(37.774199923382795, -122.44356881504898)",172881421-T10,2.3166666
172881423,70,17121131,Medical Incident,10/15/2017,10/15/2017,Code 2 Transport,10/15/2017 12:05:28 PM,2800 Block of SAN BRUNO AV,San Francisco,94134,B10,42,6333,2,2,2,true,Non Life-threatening,1,MEDIC,1,10,9,Portola,"(37.72585162222627, -122.40278574061024)",172881423-70,2.35
172881621,T01,17121144,Elevator / Escalator Rescue,10/15/2017,10/15/2017,Fire,10/15/2017 01:12:36 PM,700 Block of HOWARD ST,San Francisco,94103,B03,01,2214,3,3,3,false,Alarm,1,TRUCK,1,3,6,South of Market,"(37.784105856310795, -122.40153948458573)",172881621-T01,1.2833333
172881627,B04,17121145,Alarms,10/15/2017,10/15/2017,Fire,10/15/2017 12:20:17 PM,1700 Block of JACKSON ST,San Francisco,94109,B04,38,3231,3,3,3,false,Alarm,1,CHIEF,2,4,2,Pacific Heights,"(37.79388475290323, -122.42388241436599)",172881627-B04,2.85
172881651,E01,17121146,Alarms,10/15/2017,10/15/2017,Fire,10/15/2017 12:23:48 PM,800 Block of MARKET ST,San Francisco,94103,B03,01,2212,3,3,3,true,Alarm,1,ENGINE,1,3,6,South of Market,"(37.78508117426572, -122.40649776780428)",172881651-E01,4.8
172881664,T10,17121148,Structure Fire,10/15/2017,10/15/2017,Fire,10/15/2017 12:15:14 PM,2600 Block of MCALLISTER ST,San Francisco,94118,B07,21,4556,3,3,3,false,Alarm,1,TRUCK,9,7,1,Lone Mountain/USF,"(37.77559387536598, -122.45513296412257)",172881664-T10,4.35
172881749,KM01,17121155,Medical Incident,10/15/2017,10/15/2017,Code 2 Transport,10/15/2017 01:29:09 PM,400 Block of TURK ST,San Francisco,94102,B02,03,1554,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,2,6,Tenderloin,"(37.78255695630781, -122.4163494281827)",172881749-KM01,2.9833333
172881757,E13,17121157,Traffic Collision,10/15/2017,10/15/2017,Patient Declined Transport,10/15/2017 12:53:40 PM,300 Block of SUTTER ST,San Francisco,94108,B01,13,1324,2,2,2,true,Non Life-threatening,1,ENGINE,2,1,3,Financial District/South Beach,"(37.78947840486939, -122.40616689405341)",172881757-E13,6.0833335
172881898,RC2,17121173,Medical Incident,10/15/2017,10/15/2017,No Merit,10/15/2017 01:22:17 PM,CALL BOX:,,94117,B05,12,5144,E,E,3,true,Potentially Life-Threatening,1,RESCUE CAPTAIN,3,5,5,Haight Ashbury,"(37.76670888556851, -122.45007436713682)",172881898-RC2,1.9333333
172881945,E22,17121179,Alarms,10/15/2017,10/15/2017,Fire,10/15/2017 01:52:36 PM,0 Block of HAGIWARA TEA GARDEN DR,San Francisco,94118,B07,22,7742,3,3,3,false,Alarm,1,ENGINE,2,7,1,Golden Gate Park,"(37.770958280725196, -122.46830096819927)",172881945-E22,4.0833335
